Checkpoint;Tiempo Absoluto (seg);Tiempo Desde Anterior (seg);Muertes entre checkpoints;Muertes totales;Muertes por enemigos;Muertes por vacío;Enemigos eliminados;Disparos Blaster;Acertados Blaster;Fallados Blaster;Precisión Blaster (%);Disparos Escopeta;Acertados Escopeta;Fallados Escopeta;Precisión Escopeta (%);Disparos Totales;Acertados Totales;Fallados Totales;Precisión Total (%)
Checkpoint_7;9.02;0.00;0;0;0;0;1;9;7;2;77.8;0;0;0;0.0;9;7;2;77.8
Checkpoint_8;28.50;19.48;0;0;0;0;1;9;7;2;77.8;0;0;0;0.0;9;7;2;77.8
Checkpoint_9;44.10;15.60;0;0;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
Checkpoint_10;52.76;8.66;0;0;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
