Checkpoint;Tiempo Absoluto (seg);Tiempo Desde Anterior (seg);Muertes entre checkpoints;Muertes totales;Muertes por enemigos;Muertes por vacío;Enemigos eliminados;Disparos Blaster;Acertados Blaster;Fallados Blaster;Precisión Blaster (%);Disparos Escopeta;Acertados Escopeta;Fallados Escopeta;Precisión Escopeta (%);Disparos Totales;Acertados Totales;Fallados Totales;Precisión Total (%)
Checkpoint_7;25.74;0.00;3;3;3;0;1;8;7;1;87.5;0;0;0;0.0;8;7;1;87.5
Checkpoint_8;39.72;13.98;0;3;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
Checkpoint_9;54.94;15.22;0;3;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
Checkpoint_10;61.34;6.40;0;3;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
