Checkpoint;Tiempo Absoluto (seg);Tiempo Desde Anterior (seg);Muertes entre checkpoints;Muertes totales;Muertes por enemigos;Muertes por vacío;Enemigos eliminados;Disparos Blaster;Acertados Blaster;Fallados Blaster;Precisión Blaster (%);Disparos Escopeta;Acertados Escopeta;Fallados Escopeta;Precisión Escopeta (%);Disparos Totales;Acertados Totales;Fallados Totales;Precisión Total (%)
Checkpoint_1;0.00;0.00;0;0;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
Checkpoint_2;47.94;47.94;0;0;0;0;6;56;42;14;75.0;0;0;0;0.0;56;42;14;75.0
Checkpoint_3;99.04;51.10;2;2;2;0;0;64;59;5;92.2;0;0;0;0.0;64;59;5;92.2
Checkpoint_4;171.42;72.38;3;5;0;3;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
Checkpoint_5;197.20;25.78;0;5;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
