Checkpoint;Tiempo Absoluto (seg);Tiempo Desde Anterior (seg);Muertes entre checkpoints;Muertes totales;Muertes por enemigos;Muertes por vacío;Enemigos eliminados;Disparos Blaster;Acertados Blaster;Fallados Blaster;Precisión Blaster (%);Disparos Escopeta;Acertados Escopeta;Fallados Escopeta;Precisión Escopeta (%);Disparos Totales;Acertados Totales;Fallados Totales;Precisión Total (%)
Checkpoint_1;0.00;0.00;0;0;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
Checkpoint_2;57.80;57.80;0;0;0;0;6;60;42;18;70.0;0;0;0;0.0;60;42;18;70.0
Checkpoint_3;101.74;43.94;0;0;0;0;0;29;27;2;93.1;0;0;0;0.0;29;27;2;93.1
Checkpoint_4;153.82;52.08;0;0;0;0;0;2;0;2;0.0;0;0;0;0.0;2;0;2;0.0
Checkpoint_5;201.50;47.68;0;0;0;0;0;0;0;0;0.0;0;0;0;0.0;0;0;0;0.0
