AttemptID;RetryNumber;WaveNumber;Death;CurrentJitter;SmoothedJitter;IsHard;JitterPeak;JitterVariance;JitterStdDev;JitterEvents;OvershootCount;JitterArea;JitterDirectionBias;JitterClusters
WaveFailTime;0;99.7052
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.8495;0.7148;0;0.9239;0.0019;0.0440;0;3;5.9897;0.8495;0
TimeToTargetHit;0;Enemy1_Wave0_BOT_rotador;2.3111
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;1.0528;0.6257;0;1.1603;0.1938;0.4402;0;4;3.4665;0.2033;0
2;1;0;1;1.0214;0.7986;0;1.0214;0.0133;0.1154;0;4;5.0900;-0.0313;0
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.4981;0.4415;0;1.0355;0.1517;0.3894;0;3;3.1069;-0.5233;0
2;1;0;1;0.5885;0.4746;0;1.0001;0.1432;0.3785;0;3;3.4347;0.0904;0
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;1.1591;0.7171;0;1.3545;0.1885;0.4342;0;3;5.5387;0.5706;0
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;1.0062;0.6530;0;1.1860;0.1861;0.4314;0;4;3.8414;-0.1529;0
2;1;0;1;0.6303;0.8998;0;1.3585;0.0469;0.2167;0;4;6.3278;-0.3759;0
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.9941;0.7455;0;1.0770;0.1484;0.3852;0;3;5.2075;0.3638;0
2;1;0;1;0.9398;0.9236;0;1.1166;0.0051;0.0714;0;4;6.9104;-0.0542;0
2;1;0;1;0.7695;0.6791;0;0.9590;0.1389;0.3727;0;3;3.1609;-0.1703;0
2;1;0;1;0.9308;0.5659;0;0.9308;0.1162;0.3409;0;2;2.8728;0.1613;0
2;1;0;1;0.2203;0.7616;0;1.1827;0.1079;0.3285;0;4;5.4937;-0.7105;0
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.6949;0.3976;0;0.6949;0.0481;0.2192;0;3;1.9915;0.4746;0
2;1;0;1;0.9905;0.8938;0;1.1950;0.0066;0.0810;0;3;6.4456;0.2956;0
2;1;0;1;0.0000;0.7349;0;1.1448;0.1591;0.3988;0;5;4.8531;-0.9905;0
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
WaveSuccessTime;0;14.4219
COMPLETED WAVE 0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.8145;0.4882;0;1.9576;0.3478;0.5897;0;4;5.0304;0.8145;0
TimeToTargetHit;1;Enemy1_Wave1_BOT_INV_rotador;2.3731
2;1;1;1;1.1034;0.9223;0;1.2020;0.0116;0.1078;0;2;6.3056;0.2890;0
2;1;1;1;0.2683;0.7639;0;1.0079;0.0518;0.2276;0;5;5.6319;-0.8351;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.8990;0.7456;0;1.0399;0.1563;0.3954;0;3;4.8476;0.6306;0
2;1;1;1;0.3821;0.7766;0;1.0393;0.0488;0.2209;0;4;5.0828;-0.5169;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.9639;0.7323;0;1.0823;0.1732;0.4162;0;3;4.2360;0.5818;0
2;1;1;1;1.0270;0.9211;0;1.0270;0.0090;0.0949;0;3;6.5613;0.0631;0
2;1;1;1;0.9209;0.9546;0;1.0447;0.0024;0.0486;0;3;6.7820;-0.1061;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.3334;0.2336;0;0.9169;0.0858;0.2930;0;4;2.7017;-0.5875;0
2;1;1;1;0.9541;0.7915;0;1.1392;0.0112;0.1057;0;3;6.3635;0.6207;0
2;1;1;1;0.7595;0.7058;0;1.0414;0.0912;0.3019;0;3;4.1184;-0.1946;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.9828;0.6217;0;0.9901;0.1566;0.3957;0;3;3.6461;0.2233;0
2;1;1;1;1.0472;0.9211;0;1.0494;0.0031;0.0560;0;2;6.8993;0.0644;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.6174;0.4987;0;1.0087;0.1183;0.3439;0;3;4.3474;-0.4298;0
2;1;1;1;0.9798;0.8237;0;1.1267;0.0443;0.2104;0;4;5.4331;0.3624;0
2;1;1;1;0.5706;0.8716;0;1.0979;0.0258;0.1606;0;5;6.5542;-0.4092;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.7405;0.3352;0;0.7918;0.1149;0.3389;0;3;1.8853;0.1698;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.7220;0.2187;0;1.9455;0.3686;0.6071;0;4;4.4917;-0.0185;0
2;1;1;1;0.0000;0.6075;0;1.1453;0.1515;0.3892;0;3;5.1020;-0.7220;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.4813;0.2180;0;0.4813;0.0252;0.1588;0;2;1.6011;0.4813;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;1;1;0.8682;0.3944;0;2.2637;0.6443;0.8027;1;4;4.3396;0.3869;1
TimeToTargetHit;1;Enemy2_Wave1_BOT_rotador;5.0439
2;1;1;1;0.0000;0.6248;0;1.1494;0.1399;0.3741;0;3;4.8975;-0.8682;0
2;1;1;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
