AttemptID;RetryNumber;WaveNumber;Death;CurrentJitter;SmoothedJitter;IsHard;JitterPeak;JitterVariance;JitterStdDev;JitterEvents;OvershootCount;JitterArea;JitterDirectionBias;JitterClusters
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;0.6647;0.7521;0;1.1623;0.1530;0.3912;0;7;9.0160;-0.5894;0
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;0.9873;0.2939;0;0.9873;0.1070;0.3271;0;6;6.5705;0.3226;0
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;0.1507;0.0687;0;1.3384;0.1688;0.4109;0;6;5.9755;-0.8367;0
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;0.5032;0.3915;0;1.0965;0.0865;0.2941;0;6;9.2948;0.3525;0
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;1.4714;0.7645;0;1.8457;0.3236;0.5688;0;7;7.4930;0.9682;0
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;0.0560;0.3172;0;1.6597;0.1912;0.4373;0;6;5.7788;-1.4154;0
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;0;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
WaveSuccessTime;0;14.2689
COMPLETED WAVE 0
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;0.8704;0.2554;0;1.2494;0.1609;0.4011;0;6;6.3605;0.8145;0
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;0.0280;0.1024;0;1.2799;0.1820;0.4266;0;7;10.1339;-0.8425;0
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;0.9518;1.0419;0;1.6105;0.1726;0.4154;0;7;12.8414;0.9239;0
TimeToTargetHit;1;Enemy1_Wave1_BOT_INV_rotador;2.9770
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;0.0000;0.4085;0;1.3551;0.2039;0.4515;0;6;9.1014;-0.9518;0
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;1.1894;0.9176;0;1.5074;0.1455;0.3815;0;6;12.1834;1.1894;0
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;0.8621;0.9772;0;1.6275;0.2455;0.4955;0;8;12.4263;-0.3274;0
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;0.0343;0.3157;0;0.9186;0.0663;0.2575;0;6;5.4692;-0.8278;0
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
1;0;1;0;---;---;---;---;---;---;---;---;---;---;---;NoMovement
