AttemptID;RetryNumber;WaveNumber;Death;CurrentJitter;SmoothedJitter;IsHard;JitterPeak;JitterVariance;JitterStdDev;JitterEvents;OvershootCount;JitterArea;JitterDirectionBias;JitterClusters
WaveFailTime;0;188.1683
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
TimeToTargetHit;0;Enemy1_Wave0_BOT_rotador;1.2598
2;1;0;1;0.0000;1.2247;0;3.1313;2.0525;1.4326;3;1;9.0964;0.0000;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;2.6513;0.9004;1;2.6513;0.9199;0.9591;2;2;8.2610;2.6513;2
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;1.5979;1.0410;0;3.4138;1.6255;1.2749;2;2;8.2057;-1.0534;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.0000;1.2608;0;3.5894;2.4261;1.5576;2;3;7.5098;-1.5979;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.0000;0.8080;0;2.6007;1.2491;1.1176;2;3;5.4928;0.0000;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;2.9091;0.7797;1;2.9091;0.9462;0.9727;2;2;8.2845;2.9091;2
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;3.1101;1.5377;1;3.2321;1.5714;1.2535;4;2;12.4911;0.2010;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.0000;0.8740;0;3.6220;2.8918;1.7005;2;4;7.1780;-3.1101;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;1.1934;0.6274;0;2.8168;1.2338;1.1108;2;1;7.2805;1.1934;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.0000;0.2891;0;1.1547;0.2396;0.4895;0;4;2.1055;-1.1934;0
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;0.0000;1.3142;0;3.2290;2.3792;1.5425;3;2;9.6624;0.0000;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;2.9654;1.0563;1;2.9654;1.2595;1.1223;3;2;9.3702;2.9654;2
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;3.3187;0.9431;1;3.3757;2.1121;1.4533;3;2;10.6474;0.3533;1
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
2;1;0;1;3.2086;1.7840;1;3.2283;1.6601;1.2885;4;3;12.8844;-0.1100;1
2;1;0;1;0.8120;1.7567;0;3.2133;1.7320;1.3161;3;5;11.1674;-2.3966;1
