AttemptID;RetryNumber;WaveNumber;Death;CurrentJitter;SmoothedJitter;IsHard;JitterPeak;JitterVariance;JitterStdDev;JitterEvents;OvershootCount;JitterArea;JitterDirectionBias;JitterClusters
WaveFailTime;0;8.3759
WaveFailTime;0;63.7024
WaveFailTime;0;103.4987
WaveFailTime;0;119.3613
WaveFailTime;0;127.3004
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;2.9434;2.6801;1;2.9858;0.0081;0.0903;6;2;17.2811;2.9434;1
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
6;5;0;1;0.7626;1.2295;0;3.2482;0.7376;0.8588;5;2;15.8529;-2.1809;0
6;5;0;1;0.0000;1.4834;0;3.3499;2.0840;1.4436;4;4;12.4037;-0.7626;1
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;1.6439;1.9281;0;3.4685;0.5183;0.7199;4;2;13.4459;1.6439;1
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;0.0485;0.4846;0;0.8409;0.1329;0.3645;0;3;1.9719;-1.5954;0
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;2.0362;0.9569;1;2.0362;0.7397;0.8601;1;1;5.1008;1.9878;1
6;5;0;1;0.0280;0.4829;0;1.6471;0.3879;0.6228;0;6;3.0104;-2.0083;0
6;5;0;1;0.6489;0.5533;0;0.9681;0.1353;0.3678;0;3;3.0593;0.6209;0
6;5;0;1;3.2972;2.0445;1;3.3012;0.6824;0.8261;3;1;12.7061;2.6483;1
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;1.6562;1.3411;0;1.8336;0.4920;0.7014;0;3;6.4375;-1.6409;0
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
TimeToTargetHit;0;Enemy1_Wave0_BOT_rotador;10.4235
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
6;5;0;1;2.5823;0.6457;1;2.5823;0.8290;0.9105;1;3;4.0193;0.9261;1
6;5;0;1;0.9209;1.8432;0;3.1898;0.6299;0.7937;5;4;15.2913;-1.6614;0
6;5;0;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
