EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;ObstacleType;ClearType;MinClearance;MicroCorrections;ObstacleDuration
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.14;0.4744;0.5603;1.7033;0.1390;35;0.31;2;2
Platform;0;0;2.69;0.3779;0.7832;2.3880;0.6066;46;0.17;2;2
Platform;1;0;0.19;0.8327;9.4473;10.4765;8.4371;3;0.00;2;0
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.12;0.0207;4.9203;4.9410;4.8996;2;0.00;0;0
Platform;0;0;0.06;0.0000;4.5574;4.5574;4.5574;1;0.00;0;0
Platform;0;0;0.98;0.8568;2.3841;3.8430;1.3156;15;0.00;3;2
Platform;0;0;3.53;0.3895;1.2307;3.4369;0.9335;58;0.78;3;4
Platform;1;0;1.25;0.1287;6.6773;6.9430;6.5285;19;0.00;0;4
Platform;1;0;5.16;0.6382;7.3681;9.9228;6.4567;84;3.69;2;24
