EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;ObstacleType;ClearType;MinClearance;MicroCorrections;ObstacleDuration
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.01;0.0381;1.1794;1.2122;0.9398;119;0.14;0;0
Platform;0;0;1.06;0.7011;2.6490;3.8788;1.6251;62;0.40;0;2
Platform;1;0;1.02;0.5856;7.5432;8.5627;6.7936;60;0.01;0;2
Platform;1;0;3.77;0.1585;8.1336;8.3521;7.9169;226;1.68;0;2
Platform;2;0;1.07;0.6807;6.4797;6.9219;4.3698;31;0.25;0;2
Platform;2;0;2.53;0.3813;6.2126;6.8789;5.7805;83;0.14;0;13
Platform;2;0;0.18;0.1661;8.0988;8.3180;7.9159;3;0.00;0;1
Platform;2;0;0.09;0.0000;8.3903;8.3903;8.3903;1;0.00;0;0
Platform;2;0;1.99;0.4413;7.4476;8.1462;6.9676;65;0.20;0;11
Platform;2;0;2.72;0.5966;6.4958;7.1338;5.0336;91;0.08;0;17
