EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;ObstacleType;ClearType;MinClearance;MicroCorrections;ObstacleDuration
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.46;0.4971;0.9970;2.1802;0.1117;145;0.32;0;3
Platform;0;0;2.06;0.9381;2.1072;4.5219;1.3291;117;0.00;0;2
Platform;1;0;0.77;0.2684;6.5829;7.3126;6.2809;46;0.30;0;0
Platform;1;0;5.68;0.5808;6.9807;10.6006;6.5980;339;0.46;0;2
Platform;2;0;0.04;0.0000;7.3174;7.3174;7.3174;1;0.00;0;0
Platform;2;0;0.98;0.6302;7.6220;8.3770;6.8296;30;0.55;0;2
Platform;2;0;2.30;0.2542;8.6827;9.0193;8.2275;70;0.53;0;1
DEATH;;;;;;;;;;;;;;;
Platform;2;0;0.03;0.0000;8.5389;8.5389;8.5389;1;0.00;0;0
Platform;2;0;0.68;0.3718;6.8617;7.8408;6.3581;21;0.00;0;2
Platform;2;0;2.45;0.4694;8.2660;8.7680;6.9206;75;0.71;0;3
Platform;2;0;0.04;0.0000;8.1028;8.1028;8.1028;1;0.00;0;0
Platform;2;0;0.22;0.0295;7.0494;7.0785;6.9884;7;0.00;0;0
Platform;2;0;1.90;0.3685;6.2652;7.0944;5.9051;60;0.00;0;1
Platform;2;0;2.36;0.3674;5.0317;5.9264;4.6339;79;0.03;0;1
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
