EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;ObstacleType;ClearType;MinClearance;MicroCorrections;ObstacleDuration
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
Platform;0;0;3.23;0.2450;0.3862;0.6506;0.0239;128;0.37;0;21
Platform;0;0;2.06;0.6023;1.7971;2.9388;1.3577;81;0.07;0;20
Platform;1;0;1.67;0.0286;5.2244;5.2588;5.0751;66;0.14;0;2
Platform;1;0;2.50;0.7339;8.0563;9.3527;7.3812;103;0.02;0;12
Platform;1;0;0.61;0.9267;9.1299;10.4222;7.8654;25;0.00;0;2
Platform;2;0;0.05;0.0000;11.0917;11.0917;11.0917;1;0.00;0;0
Platform;2;0;0.05;0.0000;11.0822;11.0822;11.0822;1;0.00;0;0
Platform;2;0;0.05;0.0000;11.1420;11.1420;11.1420;1;0.00;0;0
Platform;2;0;0.05;0.0000;11.1707;11.1707;11.1707;1;0.00;0;0
Platform;2;0;0.05;0.0000;11.1941;11.1941;11.1941;1;0.00;0;0
Platform;2;0;0.05;0.0000;11.1395;11.1395;11.1395;1;0.00;0;0
Platform;2;0;0.05;0.0000;11.1478;11.1478;11.1478;1;0.00;0;0
Platform;2;0;0.05;0.0000;11.1076;11.1076;11.1076;1;0.00;0;0
Platform;2;0;0.05;0.0000;11.1208;11.1208;11.1208;1;0.00;0;0
Platform;2;0;2.39;0.5332;9.0747;10.8428;8.6775;52;0.00;1;16
Platform;2;0;0.20;0.0564;6.0325;6.1289;5.9635;5;0.00;0;3
Platform;2;0;0.04;0.0000;4.3871;4.3871;4.3871;1;0.00;0;0
Platform;2;0;0.04;0.0000;4.5903;4.5903;4.5903;1;0.00;0;0
Platform;2;0;0.08;0.3155;9.9120;10.2274;9.5965;2;0.00;1;0
DEATH;;;;;;;;;;;;;;;
Platform;2;0;4.72;1.0307;6.8432;8.5801;5.0822;108;1.00;7;42
Platform;2;0;0.04;0.0000;9.1831;9.1831;9.1831;1;0.00;0;0
Platform;2;0;0.08;0.0590;9.2221;9.2811;9.1631;2;0.00;0;0
Platform;2;0;0.12;0.0396;9.2080;9.2636;9.1746;3;0.00;0;1
Platform;2;0;2.01;0.2607;4.7056;5.1357;4.3677;49;0.56;0;20
Platform;2;0;0.90;1.2679;5.5857;8.3000;3.8195;23;0.00;0;3
DEATH;;;;;;;;;;;;;;;
Platform;2;0;0.05;0.0000;4.5863;4.5863;4.5863;1;0.00;0;0
Platform;2;0;7.75;0.2780;5.4239;6.0692;5.0003;175;0.28;0;82
DEATH;;;;;;;;;;;;;;;
Platform;2;0;0.05;0.0000;9.8753;9.8753;9.8753;1;0.00;0;0
DEATH;;;;;;;;;;;;;;;
Platform;2;0;7.80;0.9838;3.9854;7.2368;3.2040;181;0.00;1;61
Platform;2;0;0.08;0.1828;7.1847;7.3676;7.0019;2;0.00;0;0
