EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;RawCorrectionsCount;
Platform;0;0;3.11;0.6503;1.1542;2.5157;0.1864;59;1.50;13;21
Platform;0;0;1.16;1.0515;1.3219;4.1543;0.1816;23;0.69;6;4
Platform;1;0;1.83;0.5494;6.4996;7.5764;5.3967;36;0.40;12;11
Platform;1;0;3.51;0.4830;6.2596;7.2457;5.1543;70;0.84;12;21
Platform;1;0;1.03;1.0000;8.4469;9.8344;6.9912;21;0.73;0;4
Platform;2;0;1.51;0.7943;7.4203;8.3892;6.0391;18;0.44;11;7
Platform;2;0;0.41;0.0718;7.3516;7.4145;7.2146;5;0.00;0;1
Platform;2;0;0.56;0.3357;7.6787;8.1263;7.1642;7;0.00;1;1
Platform;2;0;1.42;0.3012;8.4392;8.6485;7.7751;18;0.16;0;4
Platform;2;0;0.14;0.2719;6.6165;6.8885;6.3446;2;0.00;1;0
Platform;2;0;2.95;0.7696;6.8231;8.6026;4.9687;43;1.05;17;12
Platform;2;0;0.88;0.9024;8.2474;10.4034;7.5608;12;0.29;4;4
Platform;2;0;0.15;0.0614;10.3854;10.4467;10.3240;2;0.00;0;0
Platform;2;0;0.08;0.0000;10.4235;10.4235;10.4235;1;0.00;0;0
Platform;2;0;0.15;0.0091;10.3701;10.3791;10.3610;2;0.00;0;0
Platform;2;0;0.47;0.0332;10.3053;10.3556;10.2642;7;0.00;0;1
Platform;2;0;0.14;0.3344;9.9484;10.2828;9.6140;2;0.00;1;1
