EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;ObstacleType;ClearType;MinClearance;MicroCorrections;ObstacleDuration
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.69;0.0883;1.1575;1.3386;1.0421;141;0.20;0;5
Platform;0;0;2.50;0.2404;1.0721;2.6893;0.9329;131;0.22;0;2
Platform;1;0;1.50;0.3717;7.3136;7.8162;6.9043;81;0.83;0;4
Platform;1;0;3.59;0.4822;7.0109;7.7168;5.8154;186;0.02;0;10
Platform;1;0;1.40;0.6759;7.6518;10.0352;7.2580;72;0.45;0;2
Platform;2;0;1.96;0.8361;6.2154;7.3879;4.9043;48;1.02;0;5
Platform;2;0;1.80;0.2000;7.4506;7.6586;6.8867;49;0.44;0;12
Platform;2;0;0.39;0.3977;5.9545;6.7722;5.5954;11;0.13;0;4
Platform;2;0;2.84;0.7639;6.1129;6.9933;4.0860;79;0.35;0;12
Platform;2;0;1.96;0.8122;6.2833;6.9626;4.5348;57;0.67;0;16
Platform;2;0;0.12;0.3014;6.3403;6.7603;5.9198;4;0.00;0;1
