EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;RawCorrectionsCount;
Platform;0;0;2.58;0.4642;1.1805;2.1647;0.3831;34;0.53;5;7
Platform;0;0;3.91;0.7080;1.4926;2.4208;0.3625;46;1.46;5;6
Platform;1;0;0.10;0.0000;4.0934;4.0934;4.0934;1;0.00;0;0
Platform;1;0;0.67;0.8803;4.9353;6.3475;4.2731;8;0.24;2;0
Platform;1;0;3.24;0.4259;5.5744;6.3508;5.1745;39;0.00;2;3
Platform;1;0;1.49;2.0336;7.2727;11.2577;5.1797;18;1.07;3;0
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.83;0.9322;2.1112;4.4356;1.1785;31;0.84;7;6
Platform;0;0;2.95;0.6108;1.7325;4.0274;0.4655;35;0.57;4;6
Platform;1;0;2.49;1.3733;7.1492;8.1676;4.2777;31;0.00;3;1
