EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;RawCorrectionsCount;
Platform;0;0;2.47;0.1782;2.3752;2.5647;1.9037;29;0.10;0;8
Platform;0;0;1.65;0.5971;2.3581;4.3895;2.0491;19;0.44;3;4
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.10;0.0000;1.6916;1.6916;1.6916;1;0.00;0;0
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
Platform;0;0;1.19;1.3284;4.3915;5.6978;2.2934;13;0.53;4;0
Platform;0;0;0.10;0.0000;6.2428;6.2428;6.2428;1;0.00;0;0
Platform;0;0;0.10;0.0000;6.2487;6.2487;6.2487;1;0.00;0;0
Platform;0;0;0.09;0.0000;6.2487;6.2487;6.2487;1;0.00;0;0
Platform;0;0;0.09;0.0000;6.2224;6.2224;6.2224;1;0.00;0;0
Platform;0;0;0.09;0.0000;6.2109;6.2109;6.2109;1;0.00;0;0
Platform;0;0;0.09;0.0000;6.1641;6.1641;6.1641;1;0.00;0;0
Platform;0;0;0.10;0.0000;6.2021;6.2021;6.2021;1;0.00;0;0
Platform;0;0;0.10;0.0000;5.6962;5.6962;5.6962;1;0.00;0;0
Platform;0;0;0.10;0.0000;5.1292;5.1292;5.1292;1;0.00;0;0
Platform;0;0;1.34;0.1659;3.9168;4.5032;3.7819;14;0.00;1;3
Platform;0;0;2.36;0.6437;3.0145;3.8011;1.1512;27;0.00;4;6
Platform;1;0;0.93;0.0292;6.3772;6.4104;6.3264;10;0.00;0;1
Platform;1;0;3.24;0.3006;6.6095;7.2158;6.3635;36;0.18;1;4
Platform;1;0;2.28;0.6452;8.2366;8.9353;6.9078;26;0.72;0;5
DEATH;;;;;;;;;;;;;;;
