EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;RawCorrectionsCount;
Platform;0;0;0.04;0.0000;4.9709;4.9709;4.9709;1;0.00;0;0
Platform;0;0;2.98;0.8422;1.6066;4.2307;0.8110;85;0.00;1;23
Platform;0;0;0.03;0.0000;5.2602;5.2602;5.2602;1;0.00;0;0
Platform;1;0;1.26;0.4517;5.3977;5.9133;4.6876;37;0.68;0;6
DEATH;;;;;;;;;;;;;;;
Platform;0;0;1.31;0.0387;4.9165;4.9539;4.8520;38;0.49;0;0
Platform;0;0;0.03;0.0000;5.0691;5.0691;5.0691;1;0.00;0;0
Platform;0;0;2.52;1.2972;2.9570;4.2145;0.7252;76;0.83;2;11
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.93;0.7073;1.9008;2.5521;0.4562;82;1.33;0;34
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.89;0.0599;0.3046;0.4752;0.0811;88;0.00;0;1
DEATH;;;;;;;;;;;;;;;
Platform;0;0;1.00;0.2918;1.3440;2.4231;1.1844;29;0.00;0;5
Platform;0;0;0.03;0.0000;1.1977;1.1977;1.1977;1;0.00;0;0
Platform;0;0;5.99;0.3991;1.2695;3.6218;1.0685;177;1.18;0;18
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.43;0.0164;1.4538;1.4770;1.4282;13;0.09;0;0
Platform;0;0;5.85;0.4610;1.0220;2.1481;0.2065;175;0.40;0;20
Platform;1;0;0.60;0.8875;6.1705;7.3781;5.0847;18;0.44;0;1
Platform;1;0;1.58;0.3302;7.4204;7.9036;6.7380;46;0.49;0;9
Platform;1;0;0.22;0.0369;7.0674;7.1081;6.9859;7;0.00;0;0
Platform;2;0;1.69;0.1659;7.7616;8.3119;7.5457;25;0.00;0;11
Platform;2;0;1.83;0.6680;8.7404;9.5287;7.6557;25;1.40;0;10
DEATH;;;;;;;;;;;;;;;
Platform;2;0;2.37;0.7080;5.3698;8.4296;5.0240;36;0.50;4;12
Platform;2;0;0.07;0.0000;9.2873;9.2873;9.2873;1;0.00;0;0
DEATH;;;;;;;;;;;;;;;
Platform;2;0;0.06;0.0000;6.2698;6.2698;6.2698;1;0.00;0;0
Platform;2;0;2.40;0.7369;8.5677;9.4317;7.0755;38;1.97;0;17
DEATH;;;;;;;;;;;;;;;
Platform;2;0;1.65;1.0283;6.0914;7.0627;3.3714;23;0.90;1;8
Platform;2;0;2.08;0.1675;6.7054;7.0674;6.5149;28;0.08;0;11
DEATH;;;;;;;;;;;;;;;
Platform;2;0;2.12;0.7095;8.1008;8.6688;6.4687;29;0.78;0;11
Platform;2;0;1.46;0.2129;8.4363;8.6888;8.1048;19;0.00;0;3
DEATH;;;;;;;;;;;;;;;
Platform;2;0;2.81;0.7860;6.8446;7.7972;4.9515;43;1.37;0;15
Platform;2;0;0.83;0.0698;7.2006;7.3167;7.0300;11;0.00;0;2
Platform;2;0;0.50;0.0295;4.6198;4.6551;4.5825;7;0.00;0;3
Platform;2;0;1.56;0.0664;4.6918;4.7938;4.5769;22;0.16;0;6
Platform;2;0;3.03;0.3820;4.0196;4.7723;3.5610;45;0.00;0;14
Platform;2;0;0.11;0.0384;3.3759;3.4143;3.3376;2;0.00;0;0
DEATH;;;;;;;;;;;;;;;
Platform;2;0;0.05;0.0000;5.9518;5.9518;5.9518;1;0.00;0;0
Platform;2;0;2.27;0.7987;9.0108;9.5076;6.8519;33;0.40;3;14
Platform;2;0;1.60;0.3213;9.9824;10.3296;9.4477;22;0.75;0;2
