EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;ObstacleType;ClearType;MinClearance;MicroCorrections;ObstacleDuration
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
Platform;0;0;3.11;1.3059;2.7000;4.7989;1.4317;223;0.13;0;1
Platform;1;0;1.44;0.1202;6.4896;6.6506;6.0641;105;0.70;0;0
Platform;1;0;0.06;0.0543;10.4274;10.5157;10.3726;4;0.00;0;1
Platform;1;0;0.16;0.0290;10.2767;10.3097;10.2204;12;0.04;0;1
Platform;1;0;0.05;0.0146;10.2487;10.2675;10.2318;3;0.00;0;0
Platform;1;0;0.37;0.0256;10.2055;10.2766;10.1691;27;0.07;0;0
DEATH;;;;;;;;;;;;;;;
Platform;0;0;3.07;0.2286;1.2089;1.7862;1.0217;219;0.00;0;1
Platform;0;0;0.06;0.0528;4.4655;4.5437;4.4045;4;0.00;0;0
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.74;0.0865;1.7646;1.9031;1.4342;193;0.00;0;2
Platform;0;0;0.36;0.2152;3.6992;3.8486;3.0579;26;0.10;0;0
Platform;1;0;0.99;0.0492;7.7951;7.8263;7.5482;71;0.12;0;0
Platform;1;0;1.91;0.0170;10.6020;10.6767;10.5488;139;0.00;0;3
Platform;2;0;2.47;0.1236;8.0313;8.2955;7.8913;112;0.22;0;1
DEATH;;;;;;;;;;;;;;;
Platform;2;0;0.04;0.1383;5.5555;5.6938;5.4171;2;0.00;0;0
Platform;2;0;7.88;0.8055;5.5432;7.4203;4.8990;320;1.00;0;4
Platform;2;0;1.40;0.0148;5.3217;5.3612;5.2952;59;0.13;0;0
DEATH;;;;;;;;;;;;;;;
