EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;RawCorrectionsCount;
Platform;0;0;0.05;0.0000;4.6807;4.6807;4.6807;1;0.00;0;0
Platform;0;0;2.31;0.6232;2.2698;3.6501;1.5533;45;0.46;2;6
Platform;0;0;2.69;0.7579;1.2972;3.9558;0.2798;54;0.47;9;10
Platform;1;0;0.86;0.4054;7.6488;8.5382;6.8527;16;0.18;0;2
Platform;1;0;3.07;0.9171;7.7835;8.6347;5.3201;66;0.09;1;6
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.21;0.1493;4.6057;4.8340;4.4634;4;0.00;0;0
Platform;0;0;0.05;0.0000;4.8814;4.8814;4.8814;1;0.00;0;0
Platform;0;0;0.05;0.0000;4.9437;4.9437;4.9437;1;0.00;0;0
Platform;0;0;0.99;0.0757;4.8940;5.1398;4.7972;22;0.59;0;0
DEATH;;;;;;;;;;;;;;;
