EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;ObstacleType;ClearType;MinClearance;MicroCorrections;ObstacleDuration
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.01;0.0000;5.3130;5.3130;5.3130;1;0.00;0;0
Platform;0;0;0.94;1.0767;2.0927;4.8931;1.1139;76;0.38;0;4
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.70;0.0234;0.4337;0.5386;0.4184;60;0.00;0;1
Platform;0;0;4.90;0.8080;1.1021;4.6209;0.1720;439;3.70;0;2
Platform;1;0;0.54;0.6522;7.4707;8.0177;6.0147;49;0.37;0;0
Platform;1;0;2.65;0.7847;7.7935;8.3687;5.6883;244;0.77;0;2
Platform;1;0;2.64;0.2702;7.3846;8.1628;6.7178;241;0.15;0;3
Platform;1;0;1.52;1.2873;7.4333;10.7384;6.0730;139;0.82;0;2
DEATH;;;;;;;;;;;;;;;
