EventType;SegmentID;ElementID;TimeOnPlatform;RelativePositionStd;RelativePositionMean;RelativePositionMax;RelativePositionMin;SampleCount;EdgeRiskTime;CorrectionPeaks;ObstacleType;ClearType;MinClearance;MicroCorrections;ObstacleDuration
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.74;1.8730;2.6713;6.5205;0.1062;34;0.38;1;2
Platform;0;0;0.10;0.0214;5.5820;5.6068;5.5494;5;0.00;0;0
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.04;0.0007;5.0742;5.0749;5.0735;2;0.00;0;0
Platform;0;0;2.22;0.2524;1.8151;2.7527;1.5587;112;0.00;0;4
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.04;0.0495;5.9416;5.9910;5.8921;2;0.00;0;1
Platform;0;0;2.24;0.7766;1.4495;4.4105;0.2678;113;0.00;0;6
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.67;0.0782;0.7602;0.8591;0.6209;134;0.13;0;5
Platform;0;0;2.07;0.8963;0.9758;4.6958;0.5339;104;0.82;0;0
Platform;1;0;0.58;1.4431;8.7550;10.5976;6.2262;28;0.47;0;0
DEATH;;;;;;;;;;;;;;;
Platform;0;0;2.16;0.5156;0.8152;3.3848;0.5275;109;0.45;0;4
Platform;0;0;2.43;0.7263;3.1718;4.7845;2.0570;124;0.11;0;8
Platform;1;0;0.44;0.3931;5.9949;6.3421;5.2222;22;0.24;0;0
Platform;1;0;0.62;0.9422;7.2990;8.1204;5.4682;32;0.40;0;2
Platform;1;0;0.08;0.0604;10.7903;10.8787;10.7233;4;0.00;0;0
Platform;1;0;0.12;0.1253;8.5327;8.7000;8.3348;6;0.00;0;1
Platform;1;0;0.06;0.0807;6.0464;6.1429;5.9453;3;0.00;0;1
DEATH;;;;;;;;;;;;;;;
Platform;0;0;0.02;0.0000;4.9927;4.9927;4.9927;1;0.00;0;0
Platform;0;0;2.90;0.3789;0.6778;2.1180;0.2692;147;0.00;0;4
Platform;0;0;2.11;0.5918;1.9418;4.5612;0.6400;108;0.38;0;2
Platform;1;0;1.80;0.6410;5.6524;6.8737;4.1912;90;1.39;0;0
Platform;1;0;2.58;0.1369;8.8871;8.9488;7.8574;121;0.04;0;2
Platform;1;0;0.02;0.0000;10.4112;10.4112;10.4112;1;0.00;0;0
Platform;2;0;0.04;0.0000;9.7131;9.7131;9.7131;1;0.00;0;0
Platform;2;0;2.30;0.4814;6.1255;7.6162;5.8402;69;0.00;0;4
Platform;2;0;0.04;0.0000;6.6187;6.6187;6.6187;1;0.00;0;0
Platform;2;0;0.07;0.0703;5.0722;5.1426;5.0019;2;0.00;0;0
Platform;2;0;1.13;0.1121;5.5469;5.9751;5.4988;36;0.00;0;1
Platform;2;0;0.21;0.5729;7.9723;8.8546;7.1324;7;0.06;0;0
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
DEATH;;;;;;;;;;;;;;;
