AttemptID;StartTime;Duration;Efficiency;ZigZag_Average;Curvature_Normalized;MaxLateralOffset;LandingError;TotalDistance;VerticalOscillation;EndedInDeath;TargetAnchorName
1;10.86586;2.656964;0.9142646;1.216715;7.831898;0.5263796;26.12954;38.83846;26.74794;1;TargetAnchor1
2;17.33617;2.718872;0.9414582;0.8447068;4.948702;0.4190366;19.97019;50.18362;40.353;1;TargetAnchor1
3;27.35353;1.840931;1;0.9591075;8.584841;0.2254643;10.59328;23.46142;11.29959;1;TargetAnchor1
4;34.01715;1.396194;1;1.035702;7.086;0.22746;11.01676;22.80122;16.30218;1;TargetAnchor1
