AttemptID;StartTime;Duration;Efficiency;ZigZag_Average;Curvature_Normalized;MaxLateralOffset;LandingError;TotalDistance;VerticalOscillation;EndedInDeath;TargetAnchorName
1;6.524515;2.640244;0.9304699;0.9948274;5.478357;0.4568129;25.43545;48.12196;38.40484;1;TargetAnchor1
2;12.90097;2.603303;1;1.014578;5.242976;0.7661304;17.53295;43.92719;33.52741;1;TargetAnchor1
3;23.48094;2.410442;1;0.9643377;5.522639;0.3639316;11.50965;42.60615;34.87265;1;TargetAnchor1
4;30.57253;1.16395;0.7467256;3.279154;23.14493;0.3484946;16.38371;12.46776;7.404121;1;TargetAnchor1
5;42.06064;1.364857;0.1732729;2.762176;23.77495;0.2540889;18.58682;12.54745;4.231027;1;TargetAnchor1
