AttemptID;StartTime;Duration;Efficiency;ZigZag_Average;Curvature_Normalized;MaxLateralOffset;LandingError;TotalDistance;VerticalOscillation;EndedInDeath;TargetAnchorName
1;1.959721;2.557004;1;5.661819;5.989729;1.918748;25.03066;41.59121;29.33278;1;TargetAnchor1
2;9.860179;3.298409;0.8281056;6.790443;8.549873;1.415918;27.38042;44.47608;25.76742;1;TargetAnchor1
3;17.2931;3.001848;0.9843518;5.927765;7.629384;1.572158;24.90821;39.62523;23.00857;1;TargetAnchor1
4;50.15054;1.233437;1;6.836034;10.09073;0.5861135;1.691795;12.87168;4.658134;0;TargetAnchor1
