AttemptID;StartTime;Duration;Efficiency;ZigZag_Average;Curvature_Normalized;MaxLateralOffset;LandingError;TotalDistance;VerticalOscillation;EndedInDeath;TargetAnchorName
1;16.8574;2.0819;0.2516313;5.572485;25.93185;0.3216375;24.36359;18.91028;7.918092;1;TargetAnchor1
2;23.77947;2.321152;0.9852377;2.82768;6.647602;0.7818626;29.16116;34.45484;14.48146;1;TargetAnchor1
3;36.03579;2.962524;0.2055922;2.888998;8.445604;0.5883262;39.78152;41.73269;13.39949;1;TargetAnchor1
4;47.94504;2.000713;0.8439517;1.94411;4.988725;0.6974634;26.37622;35.46276;17.95855;1;TargetAnchor1
