AttemptID;StartTime;Duration;Efficiency;ZigZag_Average;Curvature_Normalized;MaxLateralOffset;LandingError;TotalDistance;VerticalOscillation;EndedInDeath;TargetAnchorName
1;8.930453;1.373464;1;0.7232954;7.664914;0.1002938;1.94346;14.62649;4.582046;0;TargetAnchor1
1;14.24137;1.455544;1;1.336542;13.88489;0.0873008;2.875919;15.78643;5.363396;0;TargetAnchor2
1;19.46135;2.603935;0.9978594;2.074315;21.60674;0.2520107;10.1148;28.22493;12.3428;1;TargetAnchor3
2;27.39553;3.324701;0.5904313;0.9730133;8.197352;0.2665129;39.53767;42.13797;20.31122;1;TargetAnchor1
3;39.13195;2.555614;1;0.5403551;4.101047;0.2545759;13.98238;39.00105;26.70208;1;TargetAnchor1
4;46.14049;1.428867;1;1.057024;11.21482;0.08122165;2.043158;14.98614;3.837506;0;TargetAnchor1
4;49.4359;1.381615;1;0.7763894;7.644247;0.118095;0.443211;15.43791;6.20353;0;TargetAnchor2
5;58.16416;1.349632;1;0.8000826;6.391365;0.1536489;0.9792563;18.52691;11.58161;0;TargetAnchor1
